,Location,Model,Type,Reference,Lithology,Sample,Mg,Al,Si,Ti,V,Mn,Cr,Zn,Co,Ni,Ga,Fe
5192,Emeishan Province,Fe-Ti-V,Taihe,Liu et al 2015,,TH11-11,6451.0,16545.0,2504.0,92307.6,4250.0,3154.0,193.0,418.0,88.7,88.0,50.4,78.2
5193,Emeishan Province,Fe-Ti-V,Taihe,Liu et al 2015,,TH11-11,7388.0,14915.0,2000.0,77322.6,4176.0,2748.0,197.0,1386.0,118.0,101.0,59.5,81.5
5194,Emeishan Province,Fe-Ti-V,Taihe,Liu et al 2015,,TH11-11,7167.0,14953.0,2000.0,79120.8,4200.0,2763.0,160.0,1182.0,105.0,110.0,50.9,81.1
5195,Emeishan Province,Fe-Ti-V,Taihe,Liu et al 2015,,TH11-11,11395.0,16059.0,2000.0,88111.8,3970.0,2989.0,214.0,985.0,100.0,106.0,56.1,79.0
5196,Emeishan Province,Fe-Ti-V,Taihe,Liu et al 2015,,TH11-11,11054.0,15964.0,2000.0,88711.20000000001,4063.0,3137.0,226.0,806.0,106.0,112.0,54.8,78.6
5197,Emeishan Province,Fe-Ti-V,Taihe,Liu et al 2015,,TH11-11,10093.0,14308.0,2534.0,86313.6,4100.0,2930.0,192.0,586.0,75.7,110.0,46.1,79.0
5198,Emeishan Province,Fe-Ti-V,Taihe,Liu et al 2015,,TH11-11,16039.0,24278.0,2000.0,83916.0,4006.0,2914.0,191.0,1005.0,99.4,102.0,58.2,77.3
5199,Emeishan Province,Fe-Ti-V,Taihe,Liu et al 2015,,TH11-11,15703.0,18394.0,2000.0,85114.8,4126.0,3033.0,199.0,792.0,90.8,100.0,58.8,78.1
5200,Emeishan Province,Fe-Ti-V,Taihe,Liu et al 2015,,TH11-11,9445.0,14698.0,2000.0,82717.20000000001,3914.0,3131.0,130.0,732.0,89.1,106.0,54.9,80.5
5201,Emeishan Province,Fe-Ti-V,Panzhihua,Liu et al 2015,,PZ2-1,22097.0,20473.0,2000.0,89910.0,3804.0,3010.0,421.0,376.0,229.0,100.0,43.6,76.1
5202,Emeishan Province,Fe-Ti-V,Panzhihua,Liu et al 2015,,PZ2-1,22687.0,20549.0,2000.0,89310.6,3749.0,3676.0,404.0,490.0,196.0,102.0,45.4,76.0
5203,Emeishan Province,Fe-Ti-V,Panzhihua,Liu et al 2015,,PZ2-1,23289.0,21694.0,2000.0,89310.6,3738.0,2775.0,407.0,394.0,235.0,96.2,41.3,75.8
5204,Emeishan Province,Fe-Ti-V,Panzhihua,Liu et al 2015,,PZ2-1,22969.0,20768.0,2000.0,91108.8,3753.0,3055.0,414.0,405.0,232.0,97.4,41.4,75.7
5205,Emeishan Province,Fe-Ti-V,Panzhihua,Liu et al 2015,,PZ2-1,22934.0,20445.0,2000.0,89310.6,3804.0,2966.0,410.0,395.0,236.0,96.6,41.3,76.1
5206,Emeishan Province,Fe-Ti-V,Panzhihua,Liu et al 2015,,PZ2-1,22210.0,18507.0,2000.0,92307.6,3912.0,3283.0,425.0,382.0,227.0,101.0,40.9,76.1
5207,Emeishan Province,Fe-Ti-V,Panzhihua,Liu et al 2015,,PZ2-1,23308.0,21972.0,2000.0,89910.0,3839.0,3381.0,450.0,485.0,177.0,100.0,45.7,75.5
5208,Emeishan Province,Fe-Ti-V,Panzhihua,Liu et al 2015,,PZ2-1,21993.0,19923.0,2000.0,89910.0,3950.0,3949.0,440.0,455.0,205.0,95.6,42.9,76.1
5209,Emeishan Province,Fe-Ti-V,Panzhihua,Liu et al 2015,,PZ2-1,22295.0,19860.0,2000.0,88111.8,3805.0,2785.0,414.0,369.0,225.0,87.5,40.3,76.6
5210,Emeishan Province,Fe-Ti-V,Panzhihua,Liu et al 2015,,PZ2-1,22511.0,21525.0,2000.0,86913.0,3891.0,3054.0,425.0,497.0,153.0,94.3,46.2,76.3
5211,Emeishan Province,Fe-Ti-V,Panzhihua,Liu et al 2015,,PZ2-1,23751.0,22136.0,2000.0,85714.20000000001,3758.0,2722.0,408.0,443.0,235.0,94.8,42.0,76.2
5212,Emeishan Province,Fe-Ti-V,Panzhihua,Liu et al 2015,,PZ2-2,22905.0,21999.0,2000.0,86913.0,3836.0,3587.0,496.0,482.0,160.0,83.6,44.2,76.0
5213,Emeishan Province,Fe-Ti-V,Panzhihua,Liu et al 2015,,PZ2-2,20851.0,18346.0,2000.0,87512.40000000001,3896.0,3390.0,489.0,408.0,200.0,91.2,40.0,77.0
5214,Emeishan Province,Fe-Ti-V,Panzhihua,Liu et al 2015,,PZ2-2,22317.0,16173.0,2000.0,91708.20000000001,3804.0,2873.0,505.0,381.0,160.0,101.0,46.7,76.5
5215,Emeishan Province,Fe-Ti-V,Panzhihua,Liu et al 2015,,PZ2-2,22357.0,20102.0,2000.0,93506.40000000001,3805.0,3443.0,515.0,499.0,118.0,85.4,43.8,75.4
5216,Emeishan Province,Fe-Ti-V,Panzhihua,Liu et al 2015,,PZ2-2,22327.0,19641.0,2000.0,92307.6,3702.0,3497.0,528.0,396.0,220.0,85.3,43.2,75.7
5217,Emeishan Province,Fe-Ti-V,Panzhihua,Liu et al 2015,,PZ2-2,21351.0,17976.0,2000.0,94105.8,3760.0,3211.0,573.0,512.0,122.0,84.4,45.2,75.9
5218,Emeishan Province,Fe-Ti-V,Panzhihua,Liu et al 2015,,PZ2-2,21092.0,20134.0,2000.0,86313.6,3852.0,3162.0,526.0,498.0,135.0,76.2,45.4,76.8
5219,Emeishan Province,Fe-Ti-V,Panzhihua,Liu et al 2015,,PZ2-2,20021.0,16919.0,2000.0,95304.6,3823.0,3092.0,493.0,484.0,167.0,73.7,42.3,76.1
5220,Emeishan Province,Fe-Ti-V,Panzhihua,Liu et al 2015,,PZ2-2,20639.0,16518.0,2000.0,91108.8,3752.0,2766.0,556.0,299.0,216.0,86.8,40.3,76.9
5221,Emeishan Province,Fe-Ti-V,Panzhihua,Liu et al 2015,,PZ2-2,22007.0,17845.0,2000.0,94705.20000000001,3846.0,3161.0,567.0,440.0,161.0,95.5,44.8,75.7
5222,Emeishan Province,Fe-Ti-V,Panzhihua,Liu et al 2015,,PZ2-2,23087.0,20141.0,2000.0,91708.20000000001,3810.0,3548.0,600.0,519.0,87.0,84.3,44.6,75.5
5223,Emeishan Province,Fe-Ti-V,Panzhihua,Liu et al 2015,,PZ1,7617.0,19154.0,2000.0,38301.66,4508.0,1673.0,12.2,606.0,107.0,7.02,72.7,87.4
5224,Emeishan Province,Fe-Ti-V,Panzhihua,Liu et al 2015,,PZ1,8133.0,19605.0,2000.0,43816.14000000001,3918.0,2403.0,13.3,422.0,165.0,8.61,64.3,86.3
5225,Emeishan Province,Fe-Ti-V,Panzhihua,Liu et al 2015,,PZ1,8882.0,18698.0,2000.0,51188.759999999995,3960.0,2430.0,13.3,527.0,174.0,10.1,59.7,85.1
5226,Emeishan Province,Fe-Ti-V,Panzhihua,Liu et al 2015,,PZ1,5460.0,20275.0,3852.0,43096.86,3998.0,1479.0,11.9,724.0,88.1,7.89,66.6,86.2
5227,Emeishan Province,Fe-Ti-V,Panzhihua,Liu et al 2015,,PZ1,4165.0,18504.0,2000.0,45434.520000000004,3938.0,2106.0,12.7,499.0,138.0,7.77,65.6,87.0
5228,Emeishan Province,Fe-Ti-V,Panzhihua,Liu et al 2015,,PZ1,9069.0,19858.0,2000.0,44115.840000000004,4326.0,2065.0,14.4,500.0,145.0,7.12,60.9,86.0
5229,Emeishan Province,Fe-Ti-V,Panzhihua,Liu et al 2015,,PZ1,7485.0,19931.0,2536.0,44775.18,4282.0,1718.0,17.7,759.0,104.0,7.31,61.5,85.8
5230,Emeishan Province,Fe-Ti-V,Panzhihua,Liu et al 2015,,PZ1,6962.0,18320.0,2000.0,49030.920000000006,4153.0,2065.0,12.9,471.0,128.0,7.26,60.2,85.8
5231,Emeishan Province,Fe-Ti-V,Panzhihua,Liu et al 2015,,PZ1,8350.0,19479.0,2000.0,45494.46000000001,4149.0,2091.0,14.1,482.0,140.0,9.11,61.9,86.1
5232,Emeishan Province,Fe-Ti-V,Panzhihua,Liu et al 2015,,PZ1,6571.0,21390.0,2000.0,45914.04,4217.0,1938.0,18.1,713.0,139.0,10.4,67.1,85.8
5233,Emeishan Province,Fe-Ti-V,Panzhihua,Liu et al 2015,,PZ1,7961.0,18147.0,2000.0,37042.920000000006,4299.0,1711.0,18.2,426.0,133.0,9.09,62.3,87.8
5234,Emeishan Province,Fe-Ti-V,Panzhihua,Liu et al 2015,,PZ1,5778.0,17814.0,2000.0,35544.420000000006,4428.0,1814.0,20.4,376.0,145.0,10.4,64.5,88.4
5235,Emeishan Province,Fe-Ti-V,Hongge,Liu et al 2015,,HG11-35,6661.0,12847.0,2079.0,29010.960000000003,5303.0,818.0,302.0,221.0,117.0,233.0,53.0,90.0
5236,Emeishan Province,Fe-Ti-V,Hongge,Liu et al 2015,,HG11-35,7773.0,11722.0,2000.0,49810.14000000001,4361.0,1337.0,203.0,248.0,102.0,209.0,45.3,81.8
5237,Emeishan Province,Fe-Ti-V,Hongge,Liu et al 2015,,HG11-35,6984.0,13995.0,2000.0,34825.14,4748.0,965.0,224.0,452.0,79.0,255.0,49.4,88.8
5238,Emeishan Province,Fe-Ti-V,Hongge,Liu et al 2015,,HG11-35,8787.0,17272.0,2113.0,52267.68,4134.0,1515.0,215.0,547.0,152.0,291.0,49.7,84.9
5239,Emeishan Province,Fe-Ti-V,Hongge,Liu et al 2015,,HG11-35,12740.0,22148.0,2825.0,59940.00000000001,3900.0,1699.0,214.0,678.0,131.0,221.0,51.2,82.0
5240,Emeishan Province,Fe-Ti-V,Hongge,Liu et al 2015,,HG11-35,10759.0,14814.0,2000.0,57242.700000000004,5189.0,1356.0,248.0,416.0,138.0,251.0,46.8,84.2
5241,Emeishan Province,Fe-Ti-V,Hongge,Liu et al 2015,,HG11-35,8352.0,12590.0,2000.0,67732.20000000001,4103.0,1889.0,224.0,358.0,123.0,278.0,44.9,83.4
5242,Emeishan Province,Fe-Ti-V,Hongge,Liu et al 2015,,HG11-35,8702.0,10321.0,2000.0,98901.0,3700.0,2597.0,191.0,265.0,126.0,236.0,39.4,78.7
5243,Emeishan Province,Fe-Ti-V,Hongge,Liu et al 2015,,HG11-35,7911.0,14272.0,2000.0,46153.8,4280.0,1341.0,230.0,315.0,121.0,293.0,52.1,86.8
5244,Emeishan Province,Fe-Ti-V,Hongge,Liu et al 2015,,HG11-21,8290.0,10920.0,2000.0,52747.200000000004,4560.0,1498.0,249.0,395.0,126.0,329.0,46.0,86.2
5245,Emeishan Province,Fe-Ti-V,Hongge,Liu et al 2015,,HG11-21,18825.0,12037.0,2000.0,107892.00000000001,3584.0,2770.0,56.7,967.0,177.0,159.0,53.8,75.0
5246,Emeishan Province,Fe-Ti-V,Hongge,Liu et al 2015,,HG11-21,7497.0,5685.0,2000.0,103696.20000000001,3552.0,3052.0,49.9,959.0,85.2,214.0,36.2,78.5
5247,Emeishan Province,Fe-Ti-V,Hongge,Liu et al 2015,,HG11-21,18882.0,10035.0,2000.0,103696.20000000001,3783.0,2664.0,54.4,1134.0,162.0,267.0,45.7,76.1
5248,Emeishan Province,Fe-Ti-V,Hongge,Liu et al 2015,,HG11-21,17722.0,10484.0,2000.0,106693.20000000001,3698.0,2833.0,54.6,1028.0,148.0,162.0,43.8,75.9
5249,Emeishan Province,Fe-Ti-V,Hongge,Liu et al 2015,,HG11-21,11566.0,9439.0,2000.0,106693.20000000001,3634.0,3153.0,54.3,898.0,152.0,172.0,38.1,77.1
5250,Emeishan Province,Fe-Ti-V,Hongge,Liu et al 2015,,HG11-21,17217.0,9678.0,2000.0,106093.8,3669.0,2838.0,63.5,982.0,173.0,152.0,41.3,76.1
5251,Emeishan Province,Fe-Ti-V,Hongge,Liu et al 2015,,HG11-21,18438.0,10962.0,2000.0,112687.20000000001,3679.0,3033.0,55.5,1117.0,169.0,203.0,48.0,74.6
5252,Emeishan Province,Fe-Ti-V,Hongge,Liu et al 2015,,HG11-21,16857.0,10682.0,2000.0,104295.6,3887.0,2608.0,69.5,907.0,122.0,130.0,44.6,76.4
5253,Emeishan Province,Fe-Ti-V,Hongge,Liu et al 2015,,HG11-21,14582.0,8532.0,2000.0,113886.00000000001,3571.0,3083.0,55.6,1002.0,109.0,153.0,42.4,75.5
5254,Emeishan Province,Fe-Ti-V,Hongge,Liu et al 2015,,HG11-21,16395.0,9107.0,2000.0,114485.40000000001,3628.0,2791.0,59.3,822.0,120.0,121.0,45.5,75.1
5255,Emeishan Province,Fe-Ti-V,Hongge,Liu et al 2015,,HG11-27,29850.0,19000.0,2000.0,117482.40000000001,3320.0,2785.0,13841.0,437.0,263.0,1236.0,37.3,68.4
5256,Emeishan Province,Fe-Ti-V,Anyi,Liu et al 2015,,AY11-37,809.0,10689.0,2024.0,81518.40000000001,3587.0,3637.0,6.0,2631.0,79.3,109.0,44.2,82.3
5257,Emeishan Province,Fe-Ti-V,Anyi,Liu et al 2015,,AY11-37,268.0,11077.0,2000.0,74325.6,3995.0,3393.0,6.0,2470.0,80.5,99.1,41.5,83.6
5258,Emeishan Province,Fe-Ti-V,Anyi,Liu et al 2015,,AY11-37,235.0,11832.0,2000.0,77322.6,4114.0,3599.0,6.0,2443.0,70.4,101.0,41.8,82.9
5259,Emeishan Province,Fe-Ti-V,Anyi,Liu et al 2015,,AY11-37,397.0,11248.0,2000.0,79720.20000000001,3656.0,3614.0,6.0,2038.0,70.0,106.0,37.2,82.8
5260,Emeishan Province,Fe-Ti-V,Anyi,Liu et al 2015,,AY11-37,187.0,13614.0,2000.0,76723.20000000001,3640.0,3483.0,6.0,1442.0,61.0,66.4,34.7,83.0
5261,Emeishan Province,Fe-Ti-V,Anyi,Liu et al 2015,,AY11-37,748.0,15774.0,2000.0,115084.8,3087.0,5241.0,6.0,2271.0,135.0,119.0,39.2,75.8
5262,Emeishan Province,Fe-Ti-V,Anyi,Liu et al 2015,,AY11-37,452.0,15762.0,2000.0,69530.40000000001,3718.0,3358.0,6.0,2262.0,130.0,155.0,47.8,83.6
5263,Emeishan Province,Fe-Ti-V,Anyi,Liu et al 2015,,AY11-37,411.0,10551.0,2000.0,99500.40000000001,3166.0,4499.0,6.0,1541.0,116.0,114.0,38.5,79.7
5264,Emeishan Province,Fe-Ti-V,Anyi,Liu et al 2015,,AY11-80,387.0,12155.0,2000.0,83316.6,3582.0,4236.0,6.0,4606.0,126.0,150.0,46.1,81.6
5265,Emeishan Province,Fe-Ti-V,Anyi,Liu et al 2015,,AY11-80,445.0,13112.0,2000.0,73726.20000000001,4010.0,3895.0,9.04,2559.0,145.0,193.0,49.7,83.3
5266,Emeishan Province,Fe-Ti-V,Anyi,Liu et al 2015,,AY11-80,612.0,12264.0,2050.0,65934.0,4430.0,3500.0,10.2,2451.0,141.0,194.0,49.0,84.5
5267,Emeishan Province,Fe-Ti-V,Anyi,Liu et al 2015,,AY11-80,195.0,8329.0,2000.0,68931.0,3856.0,3543.0,8.19,1177.0,67.3,168.0,30.9,85.1
5268,Emeishan Province,Fe-Ti-V,Anyi,Liu et al 2015,,AY11-80,192.0,7833.0,2000.0,81518.40000000001,3587.0,4190.0,9.47,1528.0,67.72,166.0,32.9,83.2
5269,Emeishan Province,Fe-Ti-V,Anyi,Liu et al 2015,,AY11-80,148.0,10075.0,2000.0,87512.40000000001,3417.0,4464.0,6.0,547.0,59.8,82.4,23.5,81.9
5270,Emeishan Province,Fe-Ti-V,Anyi,Liu et al 2015,,AY11-80,572.0,8935.0,2116.0,82717.20000000001,3803.0,4116.0,8.81,27.1,54.2,103.0,21.0,82.7
5271,Emeishan Province,Fe-Ti-V,Anyi,Liu et al 2015,,AY11-80,277.0,7568.0,2000.0,92907.0,4026.0,4633.0,6.97,2049.0,79.2,175.0,39.1,81.1
5272,Emeishan Province,Fe-Ti-V,Anyi,Liu et al 2015,,AY11-80,233.0,8171.0,2000.0,91108.8,4114.0,4474.0,6.0,1713.0,70.7,139.0,31.3,81.3
5273,Emeishan Province,Fe-Ti-V,Anyi,Liu et al 2015,,AY11-40,375.0,13832.0,2000.0,97702.20000000001,3633.0,4552.0,6.0,3725.0,139.0,16.5,44.5,79.0
5274,Emeishan Province,Fe-Ti-V,Anyi,Liu et al 2015,,AY11-40,342.0,13677.0,2000.0,82717.20000000001,4190.0,4020.0,6.0,4638.0,131.0,16.4,47.6,81.3
5275,Emeishan Province,Fe-Ti-V,Anyi,Liu et al 2015,,AY11-40,131.0,7218.0,2000.0,87512.40000000001,4598.0,3894.0,6.0,772.0,51.2,11.9,29.8,82.3
5276,Emeishan Province,Fe-Ti-V,Anyi,Liu et al 2015,,AY11-40,617.0,6538.0,2574.0,99500.40000000001,4043.0,4316.0,6.0,303.0,50.3,7.07,23.1,80.1
5277,Emeishan Province,Fe-Ti-V,Anyi,Liu et al 2015,,AY11-40,274.0,8723.0,2000.0,113286.6,3423.0,4749.0,6.0,3040.0,69.1,13.9,32.6,77.4
5278,Emeishan Province,Fe-Ti-V,Anyi,Liu et al 2015,,AY11-40,210.0,10028.0,2000.0,115084.8,3533.0,4802.0,6.0,1444.0,61.7,10.7,31.4,77.1
5279,Emeishan Province,Fe-Ti-V,Anyi,Liu et al 2015,,AY11-40,187.0,6749.0,2000.0,100699.20000000001,3993.0,4535.0,6.0,1447.0,58.7,9.3,34.4,80.1
5280,Emeishan Province,Fe-Ti-V,Anyi,Liu et al 2015,,AY11-40,149.0,6592.0,2000.0,98301.6,3813.0,4428.0,6.0,317.0,49.6,11.4,37.0,80.7
5281,Emeishan Province,Fe-Ti-V,Anyi,Liu et al 2015,,AY11-40,141.0,6206.0,2000.0,93506.40000000001,4364.0,4133.0,6.0,624.0,51.8,9.9,29.5,81.5
5282,Emeishan Province,Fe-Ti-V,Anyi,Liu et al 2015,,AY11-40,228.0,6782.0,2000.0,95304.6,4347.0,4297.0,6.0,1288.0,58.1,13.6,36.6,80.9
5283,Emeishan Province,Fe-Ti-V,Anyi,Liu et al 2015,,AY11-40,150.0,17563.0,2000.0,87512.40000000001,4125.0,4125.0,6.0,210.0,51.3,13.5,27.5,80.5
5284,Emeishan Province,Fe-Ti-V,Anyi,Liu et al 2015,,AY11-40,162.0,7659.0,2000.0,103696.20000000001,3628.0,4856.0,6.0,484.0,52.6,4.08,19.1,79.4
5285,Emeishan Province,Fe-Ti-V,Anyi,Liu et al 2015,,AY11-40,395.0,13972.0,2000.0,91708.20000000001,3736.0,4568.0,6.0,5613.0,131.0,16.0,45.6,79.6
5286,Emeishan Province,Fe-Ti-V,Baima,Liu et al 2015,,BM12-127,3194.0,14617.0,2000.0,44775.18,5033.0,2160.0,244.0,228.0,122.0,160.0,55.4,87.7
5287,Emeishan Province,Fe-Ti-V,Baima,Liu et al 2015,,BM12-127,2799.0,11835.0,2000.0,48791.16,4893.0,2188.0,223.0,172.0,87.8,145.0,54.3,87.7
5288,Emeishan Province,Fe-Ti-V,Baima,Liu et al 2015,,BM12-127,3086.0,13766.0,2000.0,45734.22,4768.0,1840.0,238.0,416.0,67.0,133.0,46.2,87.8
5289,Emeishan Province,Fe-Ti-V,Baima,Liu et al 2015,,BM12-127,4844.0,19025.0,2000.0,36923.04,5188.0,2026.0,260.0,573.0,127.0,167.0,60.2,87.7
5290,Emeishan Province,Fe-Ti-V,Baima,Liu et al 2015,,BM12-127,3550.0,13637.0,2000.0,57002.94,4900.0,2604.0,233.0,159.0,113.0,154.0,56.0,85.7
5291,Emeishan Province,Fe-Ti-V,Baima,Liu et al 2015,,BM12-127,3001.0,13515.0,2000.0,44475.48,4954.0,2333.0,193.0,283.0,132.0,193.0,63.8,88.0
5292,Emeishan Province,Fe-Ti-V,Baima,Liu et al 2015,,BM12-127,3151.0,14931.0,2000.0,46573.380000000005,4995.0,2690.0,200.0,170.0,157.0,209.0,63.0,87.1
5293,Emeishan Province,Fe-Ti-V,Baima,Liu et al 2015,,BM12-127,3505.0,14252.0,2000.0,54545.4,4806.0,2507.0,239.0,202.0,116.0,163.0,54.0,86.1
5294,Emeishan Province,Fe-Ti-V,Baima,Liu et al 2015,,BM12-126,9915.0,22897.0,2000.0,59160.78,5010.0,3521.0,212.0,413.0,183.0,233.0,45.9,82.5
5295,Emeishan Province,Fe-Ti-V,Baima,Liu et al 2015,,BM12-126,9915.0,22897.0,2000.0,59160.78,5010.0,3521.0,212.0,413.0,183.0,233.0,45.9,82.5
5296,Emeishan Province,Fe-Ti-V,Baima,Liu et al 2015,,BM12-126,10046.0,23015.0,2000.0,62937.00000000001,5043.0,3487.0,212.0,388.0,197.0,236.0,47.8,81.9
5297,Emeishan Province,Fe-Ti-V,Baima,Liu et al 2015,,BM12-126,6599.0,14821.0,2000.0,65334.600000000006,4967.0,3655.0,188.0,176.0,144.0,230.0,39.5,83.5
5298,Emeishan Province,Fe-Ti-V,Baima,Liu et al 2015,,BM12-126,7879.0,16294.0,2000.0,65934.0,5045.0,3886.0,186.0,189.0,178.0,250.0,42.0,82.9
5299,Emeishan Province,Fe-Ti-V,Baima,Liu et al 2015,,BM12-126,8710.0,19467.0,2000.0,68331.6,4908.0,3748.0,200.0,271.0,191.0,249.0,42.6,81.9
5300,Emeishan Province,Fe-Ti-V,Baima,Liu et al 2015,,BM12-126,8057.0,17561.0,2000.0,67132.8,4957.0,3184.0,187.0,253.0,184.0,243.0,42.3,82.6
5301,Emeishan Province,Fe-Ti-V,Baima,Liu et al 2015,,BM12-125,6402.0,24681.0,2000.0,56463.48,4984.0,2383.0,143.0,481.0,182.0,221.0,54.5,83.3
5302,Emeishan Province,Fe-Ti-V,Baima,Liu et al 2015,,BM12-125,4977.0,17156.0,2000.0,56883.060000000005,5283.0,2943.0,152.0,239.0,152.0,195.0,53.3,84.8
5303,Emeishan Province,Fe-Ti-V,Baima,Liu et al 2015,,BM12-125,5560.0,17630.0,2000.0,46213.740000000005,5580.0,2357.0,203.0,288.0,139.0,175.0,54.9,86.5
5304,Emeishan Province,Fe-Ti-V,Baima,Liu et al 2015,,BM12-125,3907.0,16149.0,2000.0,45973.98,5763.0,2559.0,103.0,189.0,137.0,186.0,59.3,87.0
5305,Emeishan Province,Fe-Ti-V,Baima,Liu et al 2015,,BM12-125,5506.0,16682.0,2000.0,51428.520000000004,5295.0,2423.0,111.0,331.0,131.0,174.0,49.3,85.8
5306,Emeishan Province,Fe-Ti-V,Baima,Liu et al 2015,,BM12-125,3561.0,13285.0,2000.0,47292.66,5560.0,2820.0,109.0,110.0,179.0,259.0,53.0,87.4
5307,Emeishan Province,Fe-Ti-V,Baima,Liu et al 2015,,BM12-125,2787.0,10263.0,2000.0,28531.440000000002,6308.0,1492.0,157.0,107.0,127.0,223.0,52.4,91.3
5308,Emeishan Province,Fe-Ti-V,Baima,Liu et al 2015,,BM12-125,4658.0,17043.0,2000.0,57302.64000000001,4981.0,2651.0,141.0,347.0,156.0,213.0,50.9,84.9
5309,Emeishan Province,Fe-Ti-V,Baima,Liu et al 2015,,BM12-124,9775.0,21430.0,2000.0,74925.0,4935.0,3372.0,143.0,355.0,193.0,222.0,45.5,80.1
5310,Emeishan Province,Fe-Ti-V,Baima,Liu et al 2015,,BM12-124,8518.0,17289.0,2000.0,74925.0,4861.0,3577.0,132.0,329.0,204.0,231.0,44.5,81.2
5311,Emeishan Province,Fe-Ti-V,Baima,Liu et al 2015,,BM12-124,7791.0,20918.0,2000.0,74325.6,4851.0,3998.0,143.0,184.0,202.0,238.0,45.7,80.6
5312,Emeishan Province,Fe-Ti-V,Baima,Liu et al 2015,,BM12-124,10304.0,23180.0,2000.0,70129.8,4978.0,3363.0,139.0,417.0,204.0,240.0,46.5,80.6
5313,Emeishan Province,Fe-Ti-V,Baima,Liu et al 2015,,BM12-124,11089.0,26510.0,2000.0,71928.0,4786.0,3662.0,146.0,485.0,218.0,219.0,49.6,79.4
5314,Emeishan Province,Fe-Ti-V,Baima,Liu et al 2015,,BM12-124,7723.0,23705.0,2000.0,69530.40000000001,4874.0,3612.0,145.0,223.0,180.0,247.0,48.9,81.0
5315,Emeishan Province,Fe-Ti-V,Baima,Liu et al 2015,,BM12-124,7808.0,16343.0,2000.0,72527.40000000001,4959.0,3431.0,149.0,189.0,172.0,232.0,45.1,81.9
5316,Emeishan Province,Fe-Ti-V,Baima,Liu et al 2015,,BM12-124,9245.0,22274.0,2000.0,67732.20000000001,5006.0,3799.0,174.0,297.0,211.0,235.0,45.4,81.2
5317,Kwyjibo,IOCG,Unassigned,Huang et al 2019,,KJ2 ,1046.0,10.0,2000.0,77.0,60.0,64.0,6.0,7.0,120.0,3.5,1805.0,
5318,Kwyjibo,IOCG,Unassigned,Huang et al 2019,,KJ2 ,1025.0,10.0,2000.0,61.0,26.0,52.0,6.0,6.0,115.0,2.2,1867.0,
5319,Kwyjibo,IOCG,Unassigned,Huang et al 2019,,KJ2 ,990.0,10.0,2000.0,160.0,27.0,67.0,6.0,7.0,116.0,3.7,1797.0,
5320,Kwyjibo,IOCG,Unassigned,Huang et al 2019,,KJ2 ,1060.0,10.0,2000.0,74.0,15.0,51.0,6.0,6.0,110.0,2.4,1925.0,
5321,Kwyjibo,IOCG,Unassigned,Huang et al 2019,,KJ2 ,79.0,10.0,2000.0,11.0,7.7,1011.0,6.0,128.0,59.0,2.0,39.0,
5322,Kwyjibo,IOCG,Unassigned,Huang et al 2019,,KJ2 ,1135.0,10.0,2000.0,75.0,94.0,49.0,6.0,6.0,127.0,2.0,1895.0,
5323,Mariela,IOA,Type δ,Palma et al 2020,,Ma1_4,219.0,1680.0,2000.0,751.0,9910.0,370.0,6.0,10.2,21.3,326.0,36.4,68.26
5326,Candelaria,IOCG,Unassigned,Huang et al 2019,,Candelaria  ,2072.0,10.0,9940.0,129.0,55.0,4480.0,6.0,65.0,295.0,15.1,1508.0,
5327,Candelaria,IOCG,Unassigned,Huang et al 2019,,Candelaria  ,1497.0,10.0,7960.0,103.0,29.0,3720.0,6.0,47.0,249.0,9.2,1761.0,
5328,Fresia,IOA,Type C,Palma et al 2020,,F2_9,1601.0,137.9,2700.0,28.1,18.25,329.9,6.0,47.4,48.1,119.4,18.31,70.06
5329,Candelaria,IOCG,Unassigned,Huang et al 2019,,Candelaria  ,1298.0,10.0,3720.0,152.0,36.0,1632.0,6.0,42.0,239.0,8.1,853.0,
5330,Olympic Dam,IOCG,Unassigned,Huang et al 2019,,OD8 ,74.0,782.0,5280.0,44.0,64.0,212.0,6.0,18.0,14.0,24.0,26.7,
5331,Olympic Dam,IOCG,Unassigned,Huang et al 2019,,ODHB ,61.0,1513.0,2000.0,42.0,48.0,201.0,6.0,12.0,14.0,5.0,24.8,
5332,São Bento,BIF,SB-Mag2b,Araujo et al 2019,Hydrot. w/ carbonate,S7_SMPABC023,342.93,648.67,11271.44,20.2,2.0,72.17,6.0,40.58,6.02,2.0,3.48,
5333,São Bento,BIF,SB-Mag1,Araujo et al 2019,Diagenetic,S1_SMPABC042,371.81,364.52,17110.6,677.07,206.98,58.2,67.51,25.99,3.25,18.23,4.12,
5334,Mariela,IOA,Type δ,Palma et al 2020,,Ma1_11,657.0,3480.0,5600.0,737.0,9300.0,279.0,6.0,19.7,29.5,326.0,60.9,
5335,Sossego ,IOCG,Unassigned,Huang et al 2019,,84,1703.0,2093.0,4580.0,7260.0,1762.0,251.0,6.0,19.0,37.0,651.0,85.6,
5336,Sossego ,IOCG,Unassigned,Huang et al 2019,,84,2042.0,2214.0,6850.0,7790.0,2025.0,297.0,6.0,18.0,35.0,705.0,96.4,
5337,Sossego ,IOCG,Unassigned,Huang et al 2019,,84,227.0,1649.0,2260.0,4730.0,1213.0,194.0,6.0,21.0,20.0,611.0,85.7,
