Location,Model,Type,Reference,Lithology,Sample,Mg,Al,Si,Ti,V,Mn,Cr,Zn,Co,Ni,Ga,umap_3,umap_4,umap_1,umap_2,hdbscan
Huangshaping,Skarn,Magnetite in calcite,Ding et al 2018,,11HSP39-07,1481.12905567676,2227.699096546692,2146.378281302345,231.6758987482163,20.773022004693896,2682.1536838035654,6.0,2407.466732466615,5.70194829527276,78.84533819454866,17.420181695149846,11.645032,10.372925,4.2102203,-9.394575,21
Huangshaping,Skarn,Magnetite in calcite,Ding et al 2018,,11HSP39-08,968.7055452666748,3545.0202231030858,3766.175666185998,227.150436706461,19.158495003364184,2102.5509456262025,8.659238062952102,3002.025617479966,5.679641932092526,70.82574351488927,26.12590213147381,12.188337,10.048292,4.2225957,-9.40609,21
Huangshaping,Skarn,Magnetite in calcite,Ding et al 2018,,11HSP39-09,1529.888012906129,1925.6930306474544,2000.0,260.45149827699834,24.3053417043381,2844.435531987477,6.0,2309.7566450048084,6.0439687201899615,76.01549041510077,17.81294692446963,11.65865,10.300702,4.2094216,-9.390441,21
Huangshaping,Skarn,Magnetite in calcite,Ding et al 2018,,11HSP39-10,1832.8424280344625,2161.270147064034,2000.0,251.76549243686372,21.466224118156543,3040.8388573550683,15.098356879200946,3295.016423148743,6.294505790205317,81.86385238102906,16.631545683428644,11.995025,10.692325,4.1983213,-9.380806,21
Huangshaping,Skarn,Magnetite in calcite,Ding et al 2018,,11HSP39-11,1964.3144628021444,1441.9457677133069,2000.0,276.3903751441135,26.228741472975955,3222.5133113428046,6.0,2490.480012426528,6.683984592557592,82.70053848628767,14.917326584564226,11.643476,10.020573,4.2097983,-9.390946,21
Huangshaping,Skarn,Magnetite in calcite,Ding et al 2018,,11HSP39-12,1716.6346728881192,1377.9594822167992,2000.0,238.5979181730248,21.339299256482622,2823.4005644200583,6.0,1657.7726858444803,5.986770220235233,72.14038889231067,14.105595580964042,11.842808,10.208287,4.205216,-9.389887,21
Huangshaping,Skarn,Magnetite in calcite,Ding et al 2018,,11HSP39-13,1643.2166716884044,2363.1859272274432,2000.0,271.28587606321634,24.603340608803617,2858.217443743259,6.0,3113.002083461909,6.329127383277328,75.48095826193598,16.824850115477204,11.776845,10.602467,4.2110457,-9.39106,21
Huangshaping,Skarn,Magnetite in calcite,Ding et al 2018,,11HSP39-14,1093.5178693116036,4219.186442899615,2000.0,348.44620293938635,22.517792862516064,2441.918426230613,6.0,3028.1763136043014,5.988876784257856,48.5404008621573,23.758226982291905,11.549851,10.32984,4.2100024,-9.389904,21
Huangshaping,Skarn,Magnetite in calcite,Ding et al 2018,,11HSP39-15,2003.5760454268336,1762.9223258387556,2035.333995048287,271.0453802041361,28.331140232634063,3257.172744730998,6.0,2680.937209743412,6.897169493318561,81.46711641063375,15.83592117407882,12.038217,10.539002,4.210099,-9.39175,21
Huangshaping,Skarn,Magnetite in calcite,Ding et al 2018,,11HSP39-16,1754.610164506288,1472.4118087197878,2000.0,261.51386989350965,20.50542619292452,3002.422205942211,7.445060753517679,2208.850141830901,5.318845398566332,74.21146170583783,13.900240950673574,11.752758,10.231717,4.201148,-9.403333,21
Huangshaping,Skarn,Magnetite in calcite,Ding et al 2018,,11HSP39-17,1674.85973947466,1299.9250892810476,2127.7679354051143,326.51121379459425,24.20793715580441,3181.651754786803,6.0,2119.0534487807827,6.69482509419565,73.40489073886542,14.224626923810966,11.853288,10.159691,4.210608,-9.394711,21
Huangshaping,Skarn,Magnetite in calcite,Ding et al 2018,,11HSP39-18,2033.7038860094533,1963.191273082444,2147.3313118161927,267.77917193255007,20.542912412081648,3255.241210534889,6.0,3230.382414701284,6.962732358922802,77.42115460400329,15.003877886689784,11.839739,10.412299,4.2118263,-9.3827095,21
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1402_01,1885.0,6022.0,13167.0,291.0,72.0,593.0,6.0,68.0,10.9,3.0,36.0,12.288216,9.63597,13.209579,16.01004,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1402_02,1924.0,4695.0,13128.0,483.0,82.0,626.0,6.0,60.0,8.1,4.8,32.0,12.023898,9.456264,13.249493,15.99782,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1402_03,2390.0,4327.0,16178.0,151.0,57.0,610.0,6.0,49.0,6.4,4.5,30.0,12.691488,9.32907,13.265992,16.004343,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1402_04,938.0,3405.0,9360.0,319.0,79.0,470.0,6.0,55.0,6.0,3.3,28.0,12.334988,9.212843,13.358429,15.985005,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1402_05,2022.0,3328.0,13668.0,118.0,38.0,589.0,50.1,49.0,7.8,4.2,25.0,12.482948,9.084257,13.348497,16.0213,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1402_06,2137.0,3088.0,13517.0,207.0,43.0,597.0,12.1,49.0,7.0,3.0,26.0,12.512379,9.3749075,13.349213,16.013079,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1402_07,1279.0,3496.0,9267.0,248.0,40.0,519.0,6.0,47.0,7.4,4.5,26.0,12.279497,9.248565,13.331074,16.01728,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1402_08,1898.0,2691.0,9936.0,347.0,66.0,552.0,6.0,51.0,7.4,5.0,25.0,12.243094,9.183603,13.3446,16.01468,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1402_09,1807.0,4385.0,12899.0,183.0,54.0,563.0,6.0,50.0,6.7,3.9,28.0,12.273404,9.459842,13.259671,16.02384,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1402_10,2003.0,2904.0,12694.0,155.0,30.0,566.0,6.0,42.0,6.6,3.6,23.0,12.010719,9.471463,13.308292,16.055456,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1402_11,1881.0,2723.0,12441.0,129.0,28.0,553.0,6.0,43.0,6.7,2.0,25.0,12.535782,9.154757,13.303972,16.060648,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1402_12,1894.0,3562.0,12727.0,199.0,25.0,595.0,6.0,53.0,7.0,4.8,28.0,12.56641,9.495053,13.294501,16.028812,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1411_01,435.0,983.0,4946.0,201.0,91.0,496.0,8.9,55.0,6.9,3.6,15.0,12.004983,8.584533,13.959014,16.108763,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1411_03,2061.0,2706.0,10516.0,333.0,87.0,637.0,13.6,69.0,7.9,3.8,19.0,12.468301,9.380785,13.545602,16.039993,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1411_06,617.0,1214.0,5779.0,248.0,90.0,524.0,6.0,56.0,4.4,7.7,15.0,11.899418,8.698389,13.923263,16.09743,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1411_07,304.0,1419.0,3327.0,304.0,93.0,686.0,8.9,81.0,8.6,4.2,15.0,12.070385,8.683616,13.928414,16.114037,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1411_08,1090.0,2537.0,5825.0,371.0,90.0,726.0,18.5,75.0,8.6,4.2,16.0,11.9228325,9.247136,13.685998,16.078215,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1411_09,319.0,1310.0,5362.0,231.0,87.0,623.0,6.0,61.0,5.4,7.6,16.0,11.896156,8.779569,13.972929,16.12833,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1411_10,681.0,1510.0,7236.0,277.0,87.0,528.0,6.0,63.0,5.0,2.0,15.0,12.148453,8.9427,13.808112,16.092037,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1411_11,589.0,1959.0,6288.0,417.0,92.0,624.0,8.0,56.0,7.9,2.0,18.0,11.938502,9.004832,13.746869,16.046188,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1411_12,963.0,1691.0,8908.0,250.0,88.0,758.0,10.4,56.0,5.3,5.7,15.0,12.075764,8.861517,13.701991,16.076803,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1411_13,349.0,945.0,5991.0,216.0,88.0,563.0,7.2,62.0,6.1,6.1,14.0,12.032367,8.570704,13.98166,16.128529,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1411_14,96.0,493.0,2378.0,159.0,73.0,433.0,11.1,22.0,9.6,3.9,10.0,11.505974,7.8810363,14.568655,16.248648,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1414_01,1501.0,4229.0,14553.0,1342.0,53.0,1220.0,6.3,60.0,1.9,2.0,24.0,12.376271,9.629935,12.745641,16.138842,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1414_02,1998.0,4772.0,18661.0,1141.0,32.0,1285.0,6.0,62.0,2.0,2.0,27.0,12.598092,9.652281,12.743611,16.13643,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1414_03,3971.0,8792.0,24586.0,1184.0,35.0,1653.0,6.0,93.0,2.4,4.0,36.0,12.312439,9.635116,12.762086,16.132227,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1414_04,64.0,592.0,2606.0,220.0,39.0,586.0,6.0,25.0,1.8,2.0,11.0,11.6744,8.025018,14.587178,16.296223,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1414_05,2433.0,4012.0,20556.0,517.0,10.0,1314.0,6.0,52.0,2.1,2.0,29.0,12.811594,9.419003,12.756072,16.135386,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1414_06,2518.0,4501.0,21441.0,634.0,14.0,1691.0,6.0,52.0,2.2,3.2,28.0,12.557302,9.418839,12.765881,16.135973,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1414_07,2149.0,5952.0,20722.0,1217.0,30.0,1382.0,6.0,61.0,2.2,2.0,30.0,12.518101,9.52089,12.750768,16.133244,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1414_08,55.0,841.0,2468.0,312.0,41.0,659.0,6.0,26.0,1.7,2.0,13.0,11.931733,8.132127,14.539158,16.27705,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1414_09,1344.0,3703.0,15807.0,1195.0,42.0,1220.0,12.9,60.0,2.4,2.0,27.0,12.426069,9.671759,12.739344,16.12756,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1414_10,2071.0,4571.0,18136.0,1442.0,47.0,1328.0,6.0,73.0,2.2,2.0,30.0,12.646726,9.47431,12.742654,16.133017,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1414_11,2836.0,6209.0,22941.0,1418.0,33.0,1517.0,6.0,81.0,2.3,3.0,30.0,12.214044,9.6921625,12.742119,16.13413,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1414_12,1998.0,4902.0,20861.0,1439.0,34.0,1561.0,6.0,65.0,2.1,2.0,30.0,12.21701,9.866236,12.727691,16.138071,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1414_13,2070.0,3996.0,19032.0,1330.0,50.0,1257.0,6.0,64.0,2.5,2.0,26.0,12.638655,9.597059,12.739035,16.13195,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1414_14,1778.0,3941.0,16509.0,1502.0,53.0,1334.0,6.0,67.0,2.0,2.0,27.0,12.045439,9.298549,12.742395,16.130623,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1415_01,1540.0,5198.0,15143.0,185.0,36.0,903.0,6.0,130.0,5.4,5.7,30.0,12.387755,9.557573,13.059568,16.132626,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1415_02,991.0,5639.0,12971.0,382.0,79.0,751.0,6.0,107.0,5.8,8.4,33.0,11.830959,9.41205,13.060244,16.067022,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1415_03,1052.0,5009.0,10676.0,401.0,86.0,713.0,6.0,61.0,3.9,8.4,31.0,12.497055,9.329997,13.217563,15.971249,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1415_04,1646.0,6479.0,16840.0,457.0,58.0,947.0,6.0,118.0,4.6,5.5,36.0,12.207474,9.45078,12.992238,16.108564,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1415_05,373.0,1746.0,5830.0,87.0,60.0,640.0,6.0,38.0,4.4,6.9,17.0,12.2393265,8.628354,14.05142,16.140015,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1415_06,2550.0,5381.0,20777.0,385.0,33.0,1221.0,6.0,109.0,6.2,7.1,33.0,12.14892,9.634951,12.9899025,16.107641,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1415_07,2504.0,5262.0,18743.0,340.0,24.0,1055.0,6.0,85.0,5.9,5.5,30.0,12.539998,9.791513,13.005335,16.118954,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1415_08,2403.0,5228.0,19967.0,301.0,32.0,1035.0,6.0,163.0,8.3,7.1,34.0,12.333459,9.7204275,13.026441,16.1243,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1415_09,2466.0,6509.0,18183.0,193.0,17.0,1001.0,6.0,83.0,6.9,5.4,30.0,12.438604,9.373604,13.01688,16.11887,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1415_10,632.0,1686.0,3825.0,138.0,57.0,540.0,6.0,61.0,9.6,7.5,20.0,11.872667,8.724128,13.948077,16.084517,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1415_11,2853.0,6199.0,19797.0,281.0,16.0,1043.0,6.0,79.0,6.1,2.0,31.0,12.323111,9.4241705,12.981506,16.110428,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1415_12,718.0,3618.0,8959.0,339.0,93.0,723.0,6.0,64.0,9.0,8.3,25.0,12.0485935,9.350644,13.361718,15.990635,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1415_13,2876.0,5594.0,19320.0,350.0,16.0,900.0,6.0,71.0,8.5,2.0,33.0,12.137103,9.310175,12.994848,16.104834,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1415_14,2292.0,5624.0,18055.0,322.0,16.0,997.0,6.0,70.0,8.4,3.7,31.0,12.307101,9.534593,13.009899,16.119911,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1433_01,44.0,528.0,2000.0,37.0,97.0,394.0,37.2,59.0,6.3,6.3,10.0,11.270323,8.531257,14.586669,16.307648,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1433_02,96.0,621.0,2354.0,56.0,114.0,340.0,6.0,48.0,2.4,6.8,10.0,11.679324,8.13072,14.647811,16.346115,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1433_03,157.0,701.0,2000.0,74.0,109.0,393.0,6.0,47.0,3.1,7.5,10.0,11.649873,7.9077005,14.583102,16.300592,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1433_04,166.0,777.0,2370.0,76.0,90.0,404.0,6.0,49.0,3.0,4.2,11.0,11.964024,7.9428983,14.599225,16.32507,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1433_05,63.0,657.0,2383.0,63.0,91.0,425.0,7.4,55.0,4.5,4.9,9.0,11.718699,8.298783,14.613301,16.343836,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1433_06,234.0,1361.0,3838.0,70.0,51.0,486.0,6.0,53.0,5.4,2.0,12.0,12.199753,8.2888975,14.294593,16.180882,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1433_07,76.0,667.0,2428.0,56.0,94.0,419.0,14.5,50.0,5.5,3.0,9.0,11.625138,8.251737,14.553784,16.287613,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1433_08,43.0,743.0,2000.0,81.0,110.0,423.0,16.0,50.0,5.8,4.9,9.0,11.467434,8.420863,14.562518,16.29668,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1433_09,160.0,906.0,3997.0,66.0,63.0,452.0,6.0,49.0,4.9,4.8,10.0,12.076118,8.481756,14.364786,16.210365,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1433_10,38.0,692.0,2000.0,64.0,109.0,387.0,6.0,39.0,5.1,5.5,11.0,11.358002,7.83121,14.567826,16.28704,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1433_11,97.0,663.0,2192.0,66.0,95.0,378.0,6.0,56.0,4.9,7.2,11.0,11.425157,8.1766205,14.587825,16.306242,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1433_12,172.0,1005.0,3026.0,81.0,84.0,453.0,6.0,45.0,5.0,3.3,11.0,12.020689,8.250411,14.440928,16.222155,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1436_01,1758.0,1783.0,10874.0,393.0,73.0,599.0,6.0,50.0,6.7,3.5,17.0,12.457949,9.071918,13.613562,16.062445,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1436_02,2302.0,1411.0,11846.0,361.0,62.0,728.0,6.0,54.0,7.5,4.2,15.0,12.468342,8.963789,13.590261,16.054594,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1436_03,2295.0,1276.0,12723.0,292.0,94.0,625.0,6.0,42.0,6.2,2.0,13.0,12.2694025,8.8267765,13.651647,16.059713,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1436_04,2881.0,1551.0,14846.0,337.0,31.0,706.0,6.0,54.0,6.9,2.0,14.0,12.631739,9.013136,13.566794,16.072811,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1436_05,800.0,1184.0,6847.0,198.0,92.0,456.0,6.0,43.0,5.5,3.2,13.0,12.146716,8.526661,13.823057,16.078884,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1436_06,768.0,1705.0,7098.0,400.0,94.0,496.0,6.0,55.0,6.8,2.0,16.0,12.24667,8.95575,13.77008,16.079908,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1436_07,947.0,1565.0,7601.0,406.0,94.0,504.0,6.0,59.0,6.8,2.0,16.0,12.255491,8.773055,13.708529,16.068134,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1436_08,1614.0,1253.0,9325.0,317.0,74.0,644.0,6.0,49.0,7.8,3.2,15.0,12.223808,8.846441,13.654607,16.064737,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1436_09,757.0,1232.0,6538.0,305.0,87.0,487.0,6.0,42.0,6.8,3.3,14.0,12.190576,8.807296,13.8169565,16.093248,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1436_10,1268.0,2062.0,10376.0,429.0,88.0,619.0,6.0,58.0,6.1,3.8,17.0,12.383016,9.181505,13.628297,16.064838,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1436_11,591.0,863.0,4800.0,227.0,88.0,473.0,6.0,51.0,7.3,3.1,12.0,11.975759,8.741375,13.93008,16.098091,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1457_01,259.0,1120.0,3632.0,116.0,101.0,822.0,6.0,44.0,23.1,2.0,8.0,11.926309,8.781836,14.276694,16.196182,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1457_02,412.0,1585.0,7134.0,130.0,94.0,1413.0,6.0,38.0,22.7,3.7,9.0,12.338892,8.440717,13.901487,16.175783,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1457_03,453.0,1788.0,10348.0,135.0,87.0,1468.0,6.0,47.0,28.7,4.3,9.0,11.92696,8.657848,13.880836,16.160944,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1457_04,144.0,1265.0,3714.0,142.0,113.0,754.0,6.0,24.0,30.3,3.3,9.0,11.850555,8.447428,14.4047985,16.24647,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1457_05,515.0,1975.0,9900.0,128.0,64.0,1638.0,6.0,46.0,25.9,4.1,8.0,12.069153,8.916725,13.896793,16.164848,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1457_06,798.0,2304.0,14031.0,86.0,109.0,2356.0,6.0,66.0,18.2,2.0,8.0,12.335159,9.04193,13.892026,16.170967,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1457_07,81.0,1011.0,2661.0,123.0,109.0,621.0,6.0,21.0,20.3,2.0,8.0,11.703244,8.106872,14.47443,16.24197,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1457_08,90.0,1031.0,2686.0,111.0,111.0,671.0,6.0,22.0,12.0,2.0,8.0,11.789837,8.300158,14.510746,16.277864,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1457_09,630.0,1873.0,10026.0,128.0,101.0,1593.0,6.0,57.0,13.2,2.0,8.0,12.364683,8.705485,13.863233,16.172821,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1457_11,82.0,871.0,2303.0,283.0,126.0,651.0,6.0,21.0,17.8,2.0,9.0,11.543437,7.736912,14.532867,16.28055,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1457_12,64.0,716.0,2000.0,249.0,188.0,664.0,6.0,24.0,18.1,3.5,10.0,11.239155,8.116916,14.522992,16.270525,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1458_01,142.0,1624.0,2000.0,704.0,107.0,813.0,6.0,69.0,3.5,39.3,9.0,11.255667,8.71224,5.702022,7.7140126,4
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1458_02,1773.0,5388.0,24764.0,88.0,45.0,2455.0,6.0,146.0,4.3,7.1,27.0,12.201836,9.143958,12.990613,16.132563,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1458_03,1514.0,5210.0,22244.0,64.0,45.0,2105.0,6.0,154.0,3.9,7.0,26.0,12.532654,9.561469,13.0414,16.178219,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1458_04,500.0,1536.0,4818.0,318.0,104.0,1166.0,6.0,93.0,3.5,33.8,8.0,11.918651,8.9297,13.952209,16.122744,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1458_05,197.0,1226.0,4055.0,68.0,73.0,759.0,17.9,48.0,3.2,7.4,10.0,12.041791,8.355069,14.337844,16.204441,6
Yamansu,Skarn,Unassigned,Huang et al 2018,,YMS1458_06,906.0,4441.0,9602.0,137.0,30.0,914.0,7.7,70.0,3.1,8.6,18.0,12.477771,9.177944,13.21866,16.09105,6
